geneID,Entry,geneNames,geneName
YOR234C,P41056,RPL33B;RPL37B;YOR234C;O5224,RPL33B
YLR185W,P49166,RPL37A;RPL35A;YLR185W;L9470.6,RPL37A
YOR063W,P14126,RPL3;MAK8;TCM1;YOR063W;YOR29-14,RPL3
YKR094C,P0CH09,RPL40B;UBI2;YKR094C,RPL40B
YJR094W-A,P0CX26,RPL43B;YJR094W-A;YJR094BW,RPL43B
YHR141C,P0CX28,RPL42B;MAK18;RPL41B;SCL41B;YHR141C,RPL42B
YML025C,P51998,YML6;YML025C,YML6
YGL147C,P05738,RPL9A;RPL8A;RPL9;YGL147C,RPL9A
YDR382W,P02400,RPP2B;L12EIA;RPL45;RPLA4;YDR382W,RPP2B
YLR009W,Q07915,RLP24;YLR009W,RLP24
YNL002C,P40693,RLP7;RPL7;YNL002C;N2014,RLP7
YMR061W,P25298,RNA14;YMR061W;YM9796.14,RNA14
YGL044C,P25299,RNA15;YGL044C,RNA15
YMR235C,P11745,RNA1;YMR235C;YM9959.17C,RNA1
YPR018W,Q12495,RLF2;CAC1;YPR018W;YP9531.12,RLF2
YMR024W,P36516,MRPL3;YMR024W;YM9711.14,MRPL3
YHR147C,P32904,MRPL6;YHR147C,MRPL6
YDR237W,P36519,MRPL7;YDR237W;YD8419.04,MRPL7
YNL177C,P53881,MRPL22;YNL177C;N1657,MRPL22
YOR150W,Q12487,MRPL23;YOR150W;O3530,MRPL23
YCR003W,P25348,MRPL32;YCR003W;YCR041;YCR3W,MRPL32
YEL072W,P39975,RMD6;YEL072W,RMD6
YBR238C,P38330,YBR238C;YBR1608,YBR238C
YDR478W,P40993,SNM1;YDR478W;D8035.21,SNM1
YDR465C,Q03305,RMT2;YDR465C,RMT2
YJL096W,P40858,MRPL49;YJL096W;J0904,MRPL49
YKR079C,P36159,TRZ1;YKR079C,TRZ1
YGL171W,P45818,ROK1;YGL171W;G1651,ROK1
YML091C,Q02773,RPM2;YML091C,RPM2
YOR261C,Q08723,RPN8;YOR261C;O5360,RPN8
YML073C,Q02326,RPL6A;RPL17A;YL16A;YML073C,RPL6A
YLR439W,P36517,MRPL4;YLR439W;L9753.1,MRPL4
YJL063C,P22353,MRPL8;YJL063C;HRD238;J1125,MRPL8
YBR282W,P36526,MRPL27;YBR282W;YBR2019,MRPL27
YDR115W,Q04598,YDR115W;YD9727.10,YDR115W
YDR322W,Q06678,MRPL35;YDR322W;D9798.5,MRPL35
YBR122C,P36531,MRPL36;YBR122C;YBR0918,MRPL36
YML009C,P36533,MRPL39;YML009C;YM9571.09C,MRPL39
YNR022C,P53724,MRPL50;YNR022C;N3220,MRPL50
YPR100W,Q06090,MRPL51;YPR100W;P8283.12,MRPL51
Q0140,P02381,VAR1;Q0140,VAR1
YDL001W,Q03441,RMD1;YDL001W,RMD1
YGL107C,P53140,RMD9;YGL107C;G3075,RMD9
YGR044C,P32338,RME1;YGR044C,RME1
YPL024W,Q02685,RMI1;NCE4;YPL024W,RMI1
YLR145W,Q12530,RMP1;YLR145W,RMP1
YLL046C,P32385,RNP1;YLL046C,RNP1
YCL028W,P25367,RNQ1;YCL028W;YCL181;YCL28W,RNQ1
YMR239C,Q02555,RNT1;YMR239C;YM9408.01C;YM9959.21,RNT1
YPR110C,P07703,RPC40;RPC5;YPR110C;P8283.18,RPC40
YJL140W,P20433,RPB4;YJL140W;J0654,RPB4
YOR207C,P22276,RET1;RPC128;RPC2;YOR207C,RET1
YKR025W,P36121,RPC37;YKR025W,RPC37
YJL121C,P46969,RPE1;EPI1;POS18;YJL121C;J0731,RPE1
YER169W,P39956,RPH1;YER169W,RPH1
YGL004C,P53196,RPN14;YGL004C,RPN14
YOR018W,Q02805,ROD1;YOR018W;OR26.08,ROD1
YGR070W,P53046,ROM1;SKC1;YGR070W,ROM1
YDR156W,P50106,RPA14;YDR156W;YD8358.11,RPA14
YPR187W,P20435,RPO26;RPB6;YPR187W;P9677.8,RPO26
YOR151C,P08518,RPB2;RPB150;RPO22;YOR151C,RPB2
YIL119C,P23250,RPI1;YIL119C,RPI1
YIL075C,P32565,RPN2;SEN3;YIL075C,RPN2
YER021W,P40016,RPN3;SUN2;YER021W,RPN3
YDL020C,Q03465,RPN4;SON1;UFD5;YDL020C;D2840,RPN4
YDL097C,Q12377,RPN6;NAS4;YDL097C;D2381,RPN6
YDR427W,Q04062,RPN9;NAS7;YDR427W;D9461.14,RPN9
YFL036W,P13433,RPO41;YFL036W,RPO41
YHR062C,P38786,RPP1;YHR062C,RPP1
YDR065W,Q12167,RRG1;YDR065W;D4258,RRG1
YOR287C,Q12481,RRP36;YOR287C,RRP36
YGL030W,P14120,RPL30;RPL32;YGL030W,RPL30
YLR406C,P0C2H9,RPL31B;RPL34;RPL34B;YLR406C,RPL31B
YDL133C-A,P0CX87,RPL41B;RPL47B;YL41B;YDL133C-A;YDL133BC,RPL41B
YBR031W,P10664,RPL4A;RPL2;RPL2A;YBR031W;YBR0315,RPL4A
YDR116C,Q04599,MRPL1;YDR116C;YD9727.11C,MRPL1
YNL005C,P12687,MRP7;MRPL2;YNL005C;N2007,MRP7
YBL038W,P38064,MRPL16;RML16;YBL038W;YBL0411,MRPL16
YNL252C,P36528,MRPL17;MRPL30;YNL252C;N0864,MRPL17
YMR193W,P36525,MRPL24;MRPL14;YMR193W;YM9646.05,MRPL24
YFR048W,P43620,RMD8;YFR048W,RMD8
YEL050C,P32611,RML2;YEL050C;SYGP-ORF37,RML2
YGL250W,P53060,RMR1;YGL250W;NRC245,RMR1
YNL072W,P53942,RNH201;RNH35;YNL072W;N2369,RNH201
YLR371W,P51862,ROM2;YLR371W;L8039.3,ROM2
YOR341W,P10964,RPA190;RPA1;RRN1;YOR341W;O6276,RPA190
YPR010C,P22138,RPA135;RPA2;RRN2;SRP3;YPR010C;YP9531.03C,RPA135
YNL113W,P28000,RPC19;YNL113W;N1937,RPC19
YOL005C,P38902,RPB11;YOL005C,RPB11
YDR404C,P34087,RPB7;YDR404C;D9509.22,RPB7
YKR081C,P36160,RPF2;YKR081C;YKR401,RPF2
YOR095C,Q12189,RKI1;YOR095C;YOR3174C,RKI1
YFR052W,P32496,RPN12;NIN1;YFR052W,RPN12
YLR421C,O13563,RPN13;DAQ1;YLR421C,RPN13
YHR027C,P38764,RPN1;HRD2;NAS1;RPD1;YHR027C,RPN1
YNL213C,P40156,RRG9;YNL213C;N1323,RRG9
YHR031C,P38766,RRM3;RTT104;YHR031C,RRM3
YKL125W,P36070,RRN3;YKL125W,RRN3
YPL012W,Q12754,RRP12;YPL012W,RRP12
YPR143W,Q06511,RRP15;YPR143W,RRP15
YDR412W,Q04031,RRP17;YDR412W,RRP17
YHR069C,P38792,RRP4;YHR069C,RRP4
YCL031C,P25368,RRP7;YCL031C;YCL184;YCL31C,RRP7
YLR162W-A,Q3E811,RRT15;YLR162W-A;smORF483,RRT15
YOR369C,P48589,RPS12;YOR369C,RPS12
YJL191W,P39516,RPS14B;CRY2;YJL191W;J0354,RPS14B
YMR143W,P0CX51,RPS16A;RP61R;YMR143W;YM9375.12,RPS16A
YDL083C,P0CX52,RPS16B;YDL083C,RPS16B
YGR034W,P53221,RPL26B;RPL33B;YGR034W,RPL26B
YHR010W,P0C2H6,RPL27A;RPL27;YHR010W,RPL27A
YIL148W,P0CH08,RPL40A;UBI1;YIL148W,RPL40A
YNL162W,P0CX27,RPL42A;RPL41A;SCL41A;YNL162W;N1722,RPL42A
YHL033C,P17076,RPL8A;MAK7;RPL4A;YHL033C,RPL8A
YPL089C,Q12224,RLM1;YPL089C;LPG19C,RLM1
YDR279W,Q05635,RNH202;YDR279W,RNH202
YLR154C,Q12338,RNH203;YLR154C,RNH203
YGL144C,P53118,ROG1;YGL144C,ROG1
YJR063W,P32529,RPA12;RRN4;YJR063W;J1747,RPA12
YOR340C,P46669,RPA43;RRN12;YOR340C;O6271,RPA43
YBR154C,P20434,RPB5;RPA7;RPC9;YBR154C;YBR1204,RPB5
YOR224C,P20436,RPB8;YOR224C;YOR50-14,RPB8
YDL140C,P04050,RPO21;RPB1;RPB220;SUA8;YDL140C;D2150,RPO21
YIL021W,P16370,RPB3;YIL021W,RPB3
YPR190C,P32349,RPC82;RPC3;YPR190C;P9677.11,RPC82
YDL150W,P25441,RPC53;RPC4;YDL150W;D1557,RPC53
YKL144C,P35718,RPC25;YKL144C;UNF1;YKL1,RPC25
YJL011C,P47076,RPC17;YJL011C;J1349,RPC17
YHR200W,P38886,RPN10;MCB1;SUN1;YHR200W,RPN10
YFR004W,P43588,RPN11;MPR1;YFR004W,RPN11
YDL147W,Q12250,RPN5;NAS5;YDL147W;D1572,RPN5
YPR108W,Q06103,RPN7;YPR108W;P8283.8,RPN7
YIR015W,P40571,RPR2;YIR015W,RPR2
YPL009C,Q12532,RQC2;TAE2;YPL009C;YP8132.04C,RQC2
YJL102W,P39677,MEF2;YJL102W;D819;J0826,MEF2
YGR095C,P53256,RRP46;YGR095C,RRP46
YMR229C,Q05022,RRP5;FMI1;YMR229C;YM9959.11C,RRP5
YFR032C,P43607,RRT5;YFR032C,RRT5
YLL030C,Q07829,RRT7;YLL030C;L0932,RRT7
YOL048C,Q08219,RRT8;YOL048C,RRT8
YOR293W,Q08745,RPS10A;YOR293W,RPS10A
YDL184C,P0CX86,RPL41A;RPL47A;YL41A;YDL184C;D1290,RPL41A
YPR043W,P0CX25,RPL43A;YPR043W;YP9499.02,RPL43A
YDR012W,P49626,RPL4B;RPL2B;YDR012W;YD8119.17,RPL4B
YPL131W,P26321,RPL5;RPL1;RPL1A;YPL131W;LPI14W,RPL5
YLR448W,P05739,RPL6B;RPL16B;RPL17B;YL16B;YLR448W;L9324.4,RPL6B
YPL198W,Q12213,RPL7B;RPL6B;YL8B;YPL198W,RPL7B
YLL045C,P29453,RPL8B;KRB1;RPL4B;YLL045C,RPL8B
YNL067W,P51401,RPL9B;RPL8B;YNL067W;N2406;YNL2406W,RPL9B
YLR340W,P05317,RPP0;L10E;RPA0;RPL10E;RPLA0;YLR340W;L8300.8,RPP0
YOL039W,P05319,RPP2A;L12EIB;RPA2;RPL44;RPLA2;YOL039W,RPP2A
YDL130W,P10622,RPP1B;L12EIIB;RPL44P;RPLA3;YDL130W,RPP1B
YGR220C,P31334,MRPL9;YGR220C;G8520,MRPL9
YNL284C,P36520,MRPL10;MRPL18;YNL284C;N0580,MRPL10
YLR312W-A,P36523,MRPL15;YLR312W-A;YLR312BW,MRPL15
YMR286W,P20084,MRPL33;YMR286W;YM8021.12,MRPL33
YKL170W,P35996,MRPL38;MRPL34;YKL170W;YKL634,MRPL38
YPL173W,P36534,MRPL40;YPL173W,MRPL40
YMR225C,P19956,MRPL44;YMR44;YMR225C;YM9959.07C,MRPL44
YKL167C,P32388,MRP49;YKL167C;YKL631,MRP49
YDR333C,Q05468,RQC1;YDR333C,RQC1
YER010C,P40011,YER010C,YER010C
YHR038W,P38771,RRF1;FIL1;KIM4;YHR038W,RRF1
YOR305W,Q08774,RRG7;YOR305W,RRG7
YLR141W,Q02983,RRN5;YLR141W;L3165;L9606.3,RRN5
YBL014C,P32786,RRN6;YBL014C;YBL0311;YBL0312,RRN6
YMR270C,P53437,RRN9;YMR270C;YM8156.12C,RRN9
YKL082C,P36080,RRP14;YKL082C,RRP14
YCR035C,P25359,RRP43;YCR035C;YCR35C;YCR522,RRP43
YDR280W,Q05636,RRP45;YDR280W;D9954.1,RRP45
YDR025W,P0CX47,RPS11A;RPS18A;YDR025W;YD9813.03,RPS11A
YCR031C,P06367,RPS14A;CRY1;RPL59;YCR031C;YCR31C,RPS14A
YLR167W,P05759,RPS31;RPS37;UBI3;YLR167W;L9470.14,RPS31
YLR441C,P33442,RPS1A;PLC1;RPS10A;YLR441C;L9753.9,RPS1A
YML063W,P23248,RPS1B;PLC2;RPS10B;YML063W,RPS1B
YML026C,P0CX56,RPS18B;YML026C,RPS18B
YGR118W,P0CX29,RPS23A;RPS28A;YGR118W;G6178,RPS23A
YER074W,P0CX31,RPS24A;RPS24EA;YER074W,RPS24A
YGL189C,P39938,RPS26A;RPS26;YGL189C;G1355,RPS26A
YLR388W,P41057,RPS29A;RPS36A;YS29A;YLR388W;L8084.11,RPS29A
YBL072C,P0CX39,RPS8A;RPS14A;YBL072C;YBL06.05;YBL0613,RPS8A
YER102W,P0CX40,RPS8B;RPS14B;YER102W,RPS8B
YPL081W,O13516,RPS9A;RPS13A;YS11A;YPL081W,RPS9A
YMR266W,Q03516,RSN1;YMR266W;YM8156.08,RSN1
YNL306W,P42847,MRPS18;YNL306W;N0397,MRPS18
YNR037C,P53733,RSM19;YNR037C;N3300,RSM19
YKL155C,P36056,RSM22;YKL155C;YKL610,RSM22
YOL138C,Q08281,RTC1;SEA2;YOL138C,RTC1
YOR118W,Q12108,RTC5;YOR118W;O3263;YOR3263w,RTC5
YPL183W-A,O14464,RTC6;TAE4;YPL183W-A;YPL183BW,RTC6
YOL067C,P32607,RTG1;YOL067C,RTG1
YBL103C,P38165,RTG3;YBL103C;YBL0810,RTG3
YER139C,P40084,RTR1;YER139C,RTR1
YLR298C,Q05900,YHC1;YLR298C;L8003.21,YHC1
YPL213W,Q08963,LEA1;YPL213W,LEA1
YBL048W,P38192,RRT1;YBL048W;YBL0519,RRT1
YMR230W,P46784,RPS10B;YMR230W;YM9959.12,RPS10B
YDR064W,P05756,RPS13;RPS13C;YDR064W;D4252;YD9609.18,RPS13
YIL069C,P0CX32,RPS24B;RPS24EB;YIL069C,RPS24B
YOR167C,Q3E7X9,RPS28A;RPS33;RPS33A;YOR167C;O3600,RPS28A
YHR203C,P0CX36,RPS4B;RPS7A;YHR203C,RPS4B
YBR189W,P05755,RPS9B;RPS13B;SUP46;YBR189W;YBR1317,RPS9B
YDR303C,Q06639,RSC3;YDR303C;D9740.13,RSC3
YMR091C,P32832,NPL6;RSC7;YMR091C;YM9582.16C,NPL6
YML127W,Q03124,RSC9;YML127W;YM4987.08,RSC9
YMR158W,Q03799,MRPS8;YMR158W;YM8520.07,MRPS8
YMR188C,Q03246,MRPS17;YMR188C;YM8010.18C,MRPS17
YGL129C,Q01163,RSM23;YGL129C;G2856,RSM23
YDR175C,Q03976,RSM24;YDR175C,RSM24
YGR215W,P53305,RSM27;YGR215W,RSM27
YDR337W,P21771,MRPS28;YDR337W;D9651.3,MRPS28
YIL061C,Q00916,SNP1;YIL061C,SNP1
YDR139C,Q03919,RUB1;YDR139C;YD9302.15C,RUB1
YOR216C,Q12234,RUD3;GRP1;YOR216C;YOR50-6,RUD3
YOR138C,Q12242,RUP1;YOR138C;YOR3332c,RUP1
YCR009C,P25343,RVS161;END6;SPE161;YCR009C;YCR9C,RVS161
YML043C,Q04712,RRN11;YML043C;YM9827.09C,RRN11
YJL025W,P40992,RRN7;YJL025W;J1273,RRN7
YDR087C,P35178,RRP1;YDR087C;D4478,RRP1
YHR065C,P38712,RRP3;YHR065C,RRP3
YOL142W,Q08285,RRP40;YOL142W,RRP40
YGR195W,P46948,SKI6;ECM20;RRP41;YGR195W;G7587,SKI6
YDL111C,Q12277,RRP42;YDL111C,RRP42
YOR001W,Q12149,RRP6;UNC733;YOR001W,RRP6
YDR083W,P38961,RRP8;YDR083W;D4461,RRP8
YPR137W,Q06506,RRP9;YPR137W,RRP9
YOR294W,Q08746,RRS1;YOR294W,RRS1
YCR045C,P25381,RRT12;OSW3;YCR045C;YCR45C,RRT12
YNL105W,P50943,RRT16;YNL105W;N2169,RRT16
YER066W,P40042,RRT13;YER066W,RRT13
YIL127C,P40470,RRT14;YIL127C,RRT14
YGL146C,P53117,RRT6;YGL146C,RRT6
YML024W,P02407,RPS17A;RP51A;YML024W,RPS17A
YLR264W,P0C0X0,RPS28B;RPS33B;YLR264W;L8479.5,RPS28B
YJR123W,P26783,RPS5;RPS2;YJR123W;J2045,RPS5
YBR181C,P0CX38,RPS6B;RPS102;RPS10A;YBR181C;YBR1244,RPS6B
YPL193W,Q08932,RSA1;YPL193W,RSA1
YGR056W,P53236,RSC1;YGR056W,RSC1
YLR357W,Q06488,RSC2;YLR357W;L9638.1,RSC2
YOL040C,Q01855,RPS15;RPS21;YOL040C,RPS15
YER131W,P39939,RPS26B;YER131W,RPS26B
YOR182C,P0CX34,RPS30B;YOR182C,RPS30B
YNL178W,P05750,RPS3;SUF14;YNL178W;N1653,RPS3
YJR145C,P0CX35,RPS4A;RPS7B;YJR145C;J2186,RPS4A
YNL096C,P48164,RPS7B;YNL096C;N2212,RPS7B
YML049C,Q04693,RSE1;SAP130;YML049C;YM9827.03C,RSE1
YMR030W,Q05043,RSF1;YMR030W;YM9973.03,RSF1
YDR347W,P10662,MRP1;YDR347W;D9651.1,MRP1
YBR251W,P33759,MRPS5;YBR251W;YBR1704,MRPS5
YKL003C,P28778,MRP17;YKL003C,MRP17
YLL002W,Q07794,RTT109;KIM2;REM50;YLL002W;L1377,RTT109
YNR036C,P53732,MRPS12;YNR036C;N3298,MRPS12
YMR131C,Q04225,RRB1;YMR131C;YM9553.07C,RRB1
YPR116W,Q06109,RRG8;YPR116W,RRG8
YBL025W,P38204,RRN10;YBL025W;YBL0426,RRN10
YOL021C,Q08162,DIS3;RRP44;YOL021C;O2197,DIS3
YBR048W,P0CX48,RPS11B;RPS18B;YBR048W;YBR0501,RPS11B
YDR447C,P14127,RPS17B;RP51B;YDR447C,RPS17B
YDR450W,P0CX55,RPS18A;YDR450W;D9461.35,RPS18A
YOL121C,P07280,RPS19A;RP55A;RPS16AA;YOL121C,RPS19A
YJL190C,P0C0W1,RPS22A;RPS24;RPS24A;YJL190C;J0355,RPS22A
YPR132W,P0CX30,RPS23B;RPS28B;YPR132W;P9659.9,RPS23B
YLR333C,P0C0T4,RPS25B;RPS31;RPS31B;YLR333C;L8300.10,RPS25B
YKL156W,P35997,RPS27A;YKL156W,RPS27A
YHR021C,P38711,RPS27B;YHR021C,RPS27B
YDL061C,P41058,RPS29B;RPS36B;YS29B;YDL061C,RPS29B
YNL302C,P07281,RPS19B;RP55B;RPS16AB;YNL302C;N0422,RPS19B
YHL015W,P38701,RPS20;URP2;YHL015W,RPS20
YJL136C,Q3E754,RPS21B;RPS25B;RPS26B;YJL136C;J0664,RPS21B
YGL123W,P25443,RPS2;RPS4;SUP38;SUP44;YGL123W;G2893,RPS2
YLR287C-A,P0CX33,RPS30A;YLR287C-A;L8003.23;YLR287BC,RPS30A
YPL090C,P0CX37,RPS6A;RPS101;RPS10B;YPL090C;LPG18C,RPS6A
YKR008W,Q02206,RSC4;YKR008W;YK107,RSC4
YER029C,P40018,SMB1;YER029C,SMB1
YPR166C,P10663,MRP2;YPR166C;P9325.7,MRP2
YHL004W,P32902,MRP4;MRP4A;YHL004W,MRP4
YDR041W,Q03201,RSM10;YDR041W;YD6888.03,RSM10
YJR101W,P47141,RSM26;YJR101W;J1952,RSM26
YFR049W,P19955,YMR31;YFR049W,YMR31
YDL119C,Q07534,HEM25;YDL119C,HEM25
YKL212W,P32368,SAC1;RSD1;YKL212W,SAC1
YDR159W,P46674,SAC3;LEP1;YDR159W;YD8358.13,SAC3
YFR005C,P43589,SAD1;YFR005C,SAD1
YNL026W,P53969,SAM50;TOB55;YNL026W;N2802,SAM50
YER047C,P39955,SAP1;YER047C,SAP1
YMR263W,P38429,SAP30;YMR263W;YM8156.05,SAP30
YPL218W,P20606,SAR1;YPL218W,SAR1
YDR351W,P42223,SBE2;YDR351W;D9476.7,SBE2
YDR086C,P35179,SSS1;YDR086C;D4475,SSS1
YPR129W,P45978,SCD6;YPR129W;P9659.10,SCD6
Q0065,P03878,AI4;ENS2;I-SCEII;Q0065,AI4
YFR040W,P43612,SAP155;YFR040W,SAP155
YBL091C-A,Q6Q595,SCS22;YBL091C-A,SCS22
YER120W,P40075,SCS2;YER120W,SCS2
YMR272C,Q03529,SCS7;FAH1;YMR272C;YM8156.14C,SCS7
YGL028C,P53189,SCW11;YGL028C,SCW11
YGR279C,P53334,SCW4;YGR279C,SCW4
YCR067C,P25365,SED4;YCR067C;YCR67C;YCR901,SED4
YLR105C,P16658,SEN2;YLR105C;L8004.12,SEN2
YJL105W,P42948,SET4;YJL105W;J0819,SET4
YPL165C,Q12529,SET6;YPL165C;P2545,SET6
YOR165W,Q99287,SEY1;YOR165W;O3590,SEY1
YPL047W,Q03067,SGF11;YPL047W,SGF11
YDR294C,Q05567,DPL1;BST1;YDR294C;D9819.5,DPL1
YGL228W,P53075,SHE10;YGL228W,SHE10
YBL031W,P38200,SHE1;YBL031W;YBL0420,SHE1
YKL130C,P36068,SHE2;YKL130C,SHE2
YMR118C,Q04487,SHH3;YMR118C;YM9718.17C,SHH3
YER118C,P40073,SHO1;SSU81;YER118C,SHO1
YIL104C,P40486,SHQ1;YIL104C,SHQ1
YDL225W,Q07657,SHS1;SEP7;YDL225W,SHS1
YDR078C,P38957,SHU2;YDR078C;D4436,SHU2
YOR137C,Q12212,SIA1;YOR137C;YOR3329C,SIA1
YLR079W,P38634,SIC1;SDB25;YLR079W;L9449.8,SIC1
YOL004W,P22579,SIN3;CPE1;GAM2;RPD1;SDI1;SDS16;UME4;YOL004W,SIN3
YMR175W,P50263,SIP18;YMR175W;YM8010.05,SIP18
YDR422C,P32578,SIP1;YDR422C;D9461.11,SIP1
YNL257C,P38717,SIP3;LAM3;YNL257C;N0844,SIP3
YMR140W,P40210,SIP5;YMR140W;YM9375.09,SIP5
YOR156C,Q12216,NFI1;SIZ2;YOR156C,NFI1
YLR187W,Q06315,SKG3;YLR187W,SKG3
YOL113W,Q12469,SKM1;YOL113W;HRA655,SKM1
YDL076C,Q07458,RXT3;YDL076C,RXT3
YJL098W,P40856,SAP185;YJL098W;J0840,SAP185
YDL153C,Q12136,SAS10;UTP3;YDL153C;D1545,SAS10
YMR127C,P40963,SAS2;ESO1;YMR127C;YM9553.03C,SAS2
YOR213C,Q99314,SAS5;YOR213C,SAS5
YJL080C,P06105,SCP160;HX;YJL080C;J1017,SCP160
YLR378C,P32915,SEC61;YLR378C;L3502.5,SEC61
YDL003W,Q12158,MCD1;PDS3;RHC21;SCC1;YDL003W;YD8119.04,MCD1
YKL141W,P33421,SDH3;CYB3;YKL141W;YKL4,SDH3
YIL113W,P40479,SDP1;YIL113W,SDP1
YGL224C,P53078,SDT1;SSM1;YGL224C,SDT1
YBL104C,P38164,SEA4;YBL104C;YBL0808;YBL103C-A,SEA4
YNR026C,P11655,SEC12;SED2;YNR026C;N3244,SEC12
YLR208W,Q04491,SEC13;ANU3;YLR208W;L8167.4,SEC13
YMR079W,P24280,SEC14;PIT1;YMR079W;YM9582.04,SEC14
YDR498C,P28791,SEC20;YDR498C;D9719.4,SEC20
YIL068C,P32844,SEC6;YIL068C,SEC6
YDR170C,P11075,SEC7;YDR170C;YD9395.01C;YD9489.05C,SEC7
YGR009C,P40357,SEC9;HSS7;YGR009C,SEC9
YLR026C,Q01590,SED5;YLR026C,SED5
YBL066C,P34228,SEF1;YBL066C;YBL0501;YBL0526,SEF1
YMR059W,Q04675,SEN15;YMR059W;YM9796.12,SEN15
YLR430W,Q00416,SEN1;YLR430W;L9576.1,SEN1
YLR221C,Q05942,RSA3;YLR221C,RSA3
YOR049C,Q08417,RSB1;YOR049C;O2787,RSB1
YHR056C,P38781,RSC30;YHR056C,RSC30
YLR033W,Q07979,RSC58;YLR033W,RSC58
YCR052W,P25632,RSC6;YCR052W;YCR52W,RSC6
YFR037C,P43609,RSC8;SWH3;YFR037C,RSC8
YGR152C,P13856,RSR1;BUD1;YGR152C;G6658,RSR1
YBR146W,P38120,MRPS9;YBR146W;YBR1123,MRPS9
YDR289C,Q05543,RTT103;YDR289C,RTT103
YHR154W,P38850,RTT107;ESC4;YHR154W,RTT107
YGR084C,P12686,MRP13;YGR084C,MRP13
YPL013C,Q02608,MRPS16;YPL013C;LPA4C,MRPS16
YGR165W,P53292,MRPS35;YGR165W,MRPS35
YNL254C,P53850,RTC4;YNL254C;N0856,RTC4
YGL244W,P53064,RTF1;CSL3;YGL244W;HRA458,RTF1
YDL025C,Q12100,RTK1;YDL025C;D2810,RTK1
YMR185W,Q12751,RTP1;YMR185W;YM8010.15,RTP1
YOR158W,P17558,PET123;YOR158W,PET123
YPL235W,Q12464,RVB2;TIH2;TIP49B;YPL235W;P1060,RVB2
YOR159C,Q12330,SME1;YOR159C,SME1
YPR182W,P54999,SMX3;YPR182W;P9705.4,SMX3
YBR095C,P38255,RXT2;RAF60;YBR095C;YBR0822,RXT2
YBR280C,P38352,SAF1;YBR280C;YBR2017,SAF1
YPL273W,Q08985,SAM4;YPL273W,SAM4
YHR103W,P38814,SBE22;YHR103W,SBE22
YER087C-B,P52870,SBH1;SEB1;YER087C-B;YER087BC,SBH1
Q0160,P03882,SCEI;OMEGA;SECY;Q0160,SCEI
YHR205W,P11792,SCH9;KOM1;YHR205W,SCH9
YBR024W,P38072,SCO2;YBR024W;YBR0308,SCO2
YMR305C,Q04951,SCW10;YMR305C;YM9952.07C,SCW10
YGL083W,P53009,SCY1;YGL083W,SCY1
YMR086W,Q04279,SEG1;YMR086W;YM9582.10,SEG1
YGL100W,P53011,SEH1;YGL100W,SEH1
YLR404W,Q06058,SEI1;FLD1;YLR404W,SEI1
YAR008W,P39707,SEN34;YAR008W;FUN4,SEN34
YHR207C,P38890,SET5;YHR207C,SET5
YLR321C,Q06168,SFH1;YLR321C;L8543.4,SFH1
YOR021C,Q12314,SFM1;YOR021C;OR26.11,SFM1
YLR403W,P32432,SFP1;YLR403W;L8084.4,SFP1
YPR198W,P33335,SGE1;NOR1;YPR198W;P9677.3,SGE1
YCL010C,P25554,SGF29;YCL010C;YCL10C,SGF29
YKR043C,P36136,SHB17;YKR043C,SHB17
YBR258C,P38337,SHG1;CPS15;YBR258C;YBR1726,SHG1
YLR164W,Q06236,SHH4;YLR164W,SHH4
YDL212W,Q02774,SHR3;YDL212W;D1022,SHR3
YGR112W,P53266,SHY1;YGR112W;G6150,SHY1
YBR119W,P32605,MUD1;YBR119W;YBR0915,MUD1
YDR388W,P39743,RVS167;YDR388W;D9509.8,RVS167
YJR004C,P20840,SAG1;AGAL1;YJR004C;J1418,SAG1
YER043C,P39954,SAH1;YER043C,SAH1
YER129W,P38990,SAK1;PAK1;YER129W;SYGP-ORF45,SAK1
YMR060C,P50110,SAM37;MAS37;PET3027;TOM37;YMR060C;YM9796.13C,SAM37
YPL274W,Q08986,SAM3;YPL274W,SAM3
YGR263C,P53324,SAY1;YGR263C,SAY1
YER019C-A,P52871,SBH2;SEB2;YER019C-A;YER019BC,SBH2
YOR329C,P34758,SCD5;FTB1;YOR329C,SCD5
Q0060,P03877,AI3;ENS3;I-SCEIII;Q0060,AI3
YGR049W,P32564,SCM4;YGR049W,SCM4
YBR037C,P23833,SCO1;YBR037C;YBR0406,SCO1
YOR367W,Q08873,SCP1;YOR367W,SCP1
YER050C,P40033,RSM18;YER050C,RSM18
YGR214W,P32905,RPS0A;NAB1;NAB1A;YST1;YGR214W,RPS0A
YLR048W,P46654,RPS0B;NAB1B;NAB4;YST2;YLR048W;L2118,RPS0B
YGR161C,P53289,RTS3;YGR161C,RTS3
YDR143C,P22470,SAN1;YDR143C;YD2943.02C,SAN1
YDR469W,Q03323,SDC1;CPS25;SAF19;YDR469W,SDC1
YBR269C,P38345,SDH8;FMP21;YBR269C;YBR1737,SDH8
YJL045W,P47052,YJL045W;J1194,YJL045W
YHR087W,P38804,RTC3;YHR087W,RTC3
YLR022C,Q07953,SDO1;YLR022C,SDO1
YLR166C,Q06245,SEC10;YLR166C;L9362.12,SEC10
YIR022W,P15367,SEC11;YIR022W,SEC11
YBL050W,P32602,SEC17;YBL050W;YBL0505;YBL0517,SEC17
YBR080C,P18759,SEC18;YBR080C;YBR0736,SEC18
